ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Education_2N Cycle,Education_Basic,Education_Graduation,Education_Master,Education_Phd,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Yolo,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wine,Customer_Activity_Level_Highly Active,Customer_Activity_Level_Inactive,Customer_Activity_Level_Moderately Active
4381,1971,46463.0,1,1,2013-08-18,56,163,2,40,8.0,11,11.0,7,3,1,6,6,0,0,0,0,0,0,3,11,0,54,54,0.86,2,3,235.0,10,0,23.5,9,0.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4611,1970,105471.0,0,0,2013-01-21,36,1009,81,104,120.5,21,126.5,0,9,8,13,3,0,0,1,1,0,0,3,11,1,55,55,1.43,0,1,1462.0,30,2,48.733333333333334,12,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3376,1970,55282.0,1,0,2013-12-13,9,125,6,73,8.0,4,19.0,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55,55,0.54,1,2,235.0,10,0,23.5,7,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4679,1977,78710.0,0,1,2014-05-23,42,721,0,152,119.0,50,50.0,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48,48,0.1,1,2,1092.0,25,0,43.68,11,0.12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10928,1958,66886.0,0,1,2013-09-16,28,315,4,62,41.0,31,126.5,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67,67,0.78,1,2,579.5,15,0,38.63333333333333,12,0.13333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4248,1960,98777.0,0,0,2014-02-17,23,1000,19,556,120.5,81,38.0,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,65,0.36,0,1,1814.5,19,1,95.5,5,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6728,1985,29103.0,1,0,2012-08-27,38,16,0,17,6.0,3,6.0,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40,40,1.84,1,2,48.0,4,0,12.0,10,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6661,1974,67445.0,0,1,2012-08-12,63,757,80,217,29.0,80,11.0,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,51,1.88,1,2,1174.0,27,0,43.48148148148148,15,0.18518518518518517,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4725,1950,50616.0,0,1,2014-04-13,71,30,2,25,0.0,1,9.0,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75,75,0.21,1,2,67.0,6,0,11.166666666666666,3,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3277,1955,49431.0,0,1,2012-08-03,9,219,3,100,26.0,0,17.0,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,70,1.9,1,2,365.0,13,0,28.076923076923077,15,0.15384615384615385,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5555,1975,117418.0,0,0,2014-02-07,81,1,1,1,1.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,50,50,0.39,0,1,6.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2564,1953,61278.0,0,1,2014-01-04,87,111,3,28,2.0,6,15.0,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72,72,0.48,1,2,165.0,8,0,20.625,9,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
946,1958,26490.0,0,0,2012-09-22,92,45,47,52,21.0,20,25.0,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,67,1.77,0,1,210.0,9,0,23.333333333333332,9,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3867,1947,73059.0,0,1,2013-08-31,36,410,81,420,0.0,81,71.0,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,78,0.83,1,2,1063.0,25,0,42.52,13,0.04,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6940,1966,46734.0,1,2,2013-10-21,86,100,1,39,6.0,1,76.0,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,59,0.69,3,4,223.0,8,1,27.875,9,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
55,1963,56253.0,0,1,2012-12-07,83,509,0,65,7.0,11,5.0,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,62,1.56,1,2,597.0,18,0,33.166666666666664,13,0.2222222222222222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7093,1985,19986.0,1,0,2013-11-14,74,3,6,5,0.0,2,6.0,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,40,0.62,1,2,22.0,3,0,7.333333333333333,7,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5084,1975,58330.0,0,1,2013-12-25,87,445,53,213,104.0,81,126.5,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,50,0.51,1,2,1022.5,23,0,44.45652173913044,10,0.043478260869565216,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1777,1980,25965.0,0,0,2012-09-07,29,2,2,11,41.0,7,11.0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,45,1.81,0,1,74.0,5,0,14.8,10,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8162,1956,14661.0,0,0,2013-01-01,88,4,1,11,6.0,2,2.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,69,1.49,0,1,26.0,4,0,6.5,7,0.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10826,1959,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,66,1.5,0,1,60.0,4,0,15.0,9,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8754,1974,45068.0,0,1,2013-05-16,25,14,0,3,0.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,51,1.12,1,2,20.0,3,0,6.666666666666667,8,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1987,1987,21063.0,1,0,2013-09-25,34,1,10,11,19.0,3,15.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,38,0.76,1,2,59.0,5,0,11.8,8,0.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
11007,1968,29187.0,1,0,2013-05-09,43,26,0,6,0.0,0,2.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,57,1.14,1,2,34.0,4,0,8.5,9,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7426,1971,54690.0,1,1,2013-11-07,76,111,16,37,7.0,9,18.0,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,54,0.64,2,3,198.0,9,0,22.0,6,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9153,1964,59304.0,0,1,2013-07-29,81,418,61,428,80.0,51,10.0,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,61,0.92,1,2,1048.0,25,0,41.92,12,0.12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10379,1962,59247.0,0,2,2013-11-08,87,327,9,122,19.0,14,83.0,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,63,0.64,2,3,574.0,16,0,35.875,11,0.3125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9204,1970,66731.0,0,1,2012-09-12,33,371,81,194,58.0,81,126.5,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,55,1.79,1,2,911.5,13,0,70.11538461538461,7,0.3076923076923077,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3197,1980,77353.0,0,1,2013-12-16,38,275,59,107,69.0,81,59.0,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,45,0.53,1,2,650.0,18,0,36.111111111111114,10,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2920,1975,52614.0,0,1,2012-12-01,63,789,0,142,12.0,9,38.0,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,50,1.57,1,2,990.0,14,0,70.71428571428571,10,0.14285714285714285,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6961,1974,26751.0,2,0,2014-05-22,26,1,1,5,0.0,3,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,51,0.1,2,3,11.0,3,0,3.6666666666666665,9,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4673,1963,81300.0,0,1,2012-10-30,17,1004,12,145,32.0,12,36.0,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,62,1.66,1,2,1241.0,18,1,68.94444444444444,15,0.16666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9937,1979,70337.0,0,0,2014-01-02,75,187,81,149,25.0,43,91.0,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,46,0.49,0,1,576.0,16,0,36.0,3,0.0625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8779,1985,36145.0,1,0,2013-06-16,13,56,4,76,17.0,1,18.0,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,40,1.03,1,2,172.0,8,1,21.5,13,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
9596,1980,65295.0,0,0,2013-12-23,19,365,32,117,34.0,81,6.0,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,45,0.51,0,1,635.0,19,0,33.421052631578945,5,0.05263157894736842,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2891,1963,68118.0,0,1,2013-10-18,51,595,23,123,10.0,23,126.5,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,62,0.7,1,2,900.5,21,0,42.88095238095238,14,0.09523809523809523,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4910,1967,68743.0,0,0,2012-08-30,81,1132,81,384,120.5,81,115.0,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,58,1.83,0,1,1913.5,29,0,65.98275862068965,18,0.034482758620689655,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
75,1982,41039.0,0,0,2013-07-25,32,34,11,137,120.5,61,45.0,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,43,0.93,0,1,408.5,14,0,29.178571428571427,16,0.07142857142857142,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10120,1955,38946.0,0,1,2013-10-24,84,116,6,82,6.0,6,41.0,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,70,0.68,1,2,257.0,10,0,25.7,8,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6327,1967,65777.0,0,0,2013-12-19,87,565,32,435,28.0,32,54.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,58,0.53,0,1,1146.0,16,0,71.625,3,0.0625,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10142,1976,66476.0,0,1,2013-03-07,99,372,18,126,47.0,48,78.0,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,49,1.31,1,2,689.0,18,0,38.27777777777778,9,0.1111111111111111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9826,1972,86857.0,0,0,2012-09-12,96,899,81,556,120.5,81,40.0,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,53,1.79,0,1,1777.5,21,0,84.64285714285714,7,0.047619047619047616,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1501,1982,117418.0,0,0,2012-08-04,21,55,16,556,17.0,3,4.0,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43,43,1.9,0,1,651.0,29,0,22.448275862068964,0,0.5172413793103449,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10767,1989,77845.0,0,0,2014-05-16,40,760,40,480,0.0,40,26.0,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36,36,0.12,0,1,1346.0,20,2,67.3,4,0.05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7279,1969,69476.0,0,0,2013-09-30,3,260,81,556,63.0,9,67.0,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,56,0.74,0,1,1036.0,14,0,74.0,6,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7230,1960,50611.0,0,1,2012-10-04,98,459,0,24,6.0,0,4.0,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,65,1.73,1,2,493.0,16,1,30.8125,10,0.375,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
143,1970,61209.0,0,0,2013-08-25,73,466,0,224,119.0,49,99.0,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55,55,0.84,0,1,957.0,12,0,79.75,7,0.08333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
450,1958,42315.0,0,1,2013-07-12,90,67,15,80,17.0,11,80.0,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67,67,0.96,1,2,270.0,9,0,30.0,4,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9316,1952,13084.0,0,0,2013-11-02,29,2,0,7,3.0,7,10.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,73,0.65,0,1,29.0,4,0,7.25,7,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6379,1949,47570.0,1,1,2013-05-29,3,67,1,20,0.0,2,31.0,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76,76,1.08,2,3,121.0,6,0,20.166666666666668,9,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
9239,1961,61923.0,0,2,2013-07-26,94,92,4,18,3.0,3,6.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,64,0.93,2,3,126.0,7,0,18.0,5,0.14285714285714285,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8315,1995,34824.0,0,0,2014-03-26,65,4,2,11,2.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,30,0.26,0,1,23.0,3,0,7.666666666666667,7,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2868,1949,26518.0,1,1,2013-04-08,33,20,1,28,3.0,3,2.0,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,76,1.22,2,3,57.0,5,0,11.4,10,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10888,1961,45938.0,0,0,2013-11-03,46,273,11,178,62.0,81,29.0,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,64,0.65,0,1,634.0,18,0,35.22222222222222,14,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1277,1960,78468.0,0,0,2014-04-09,29,434,22,388,104.0,22,34.0,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65,65,0.22,0,1,1004.0,27,1,37.18518518518518,14,0.037037037037037035,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9977,1973,78901.0,0,1,2013-09-17,99,321,11,309,33.0,26,34.0,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52,52,0.78,1,2,734.0,17,0,43.1764705882353,13,0.17647058823529413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10196,1978,71427.0,2,0,2014-03-12,26,212,81,177,15.0,64,23.0,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,47,0.3,2,3,572.0,18,0,31.77777777777778,12,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6384,1978,71022.0,0,1,2014-02-11,30,909,12,278,0.0,12,126.5,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,47,0.38,1,2,1337.5,18,1,74.30555555555556,13,0.16666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8029,1988,90247.0,0,0,2014-04-29,27,1184,32,352,21.0,16,16.0,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37,37,0.17,0,1,1621.0,14,3,115.78571428571429,4,0.07142857142857142,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
968,1968,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,57,0.51,1,2,187.0,9,0,20.77777777777778,11,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6988,1986,71952.0,1,0,2013-01-10,93,656,80,455,52.0,81,93.0,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,39,1.46,1,2,1417.0,20,2,70.85,12,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4472,1970,35682.0,1,0,2014-06-27,34,23,0,8,6.0,2,18.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,55,0.01,1,2,57.0,5,0,11.4,3,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6991,1951,43185.0,0,1,2013-04-10,88,537,6,42,16.0,6,30.0,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,74,1.22,1,2,637.0,18,0,35.388888888888886,17,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3336,1948,66375.0,0,1,2013-11-21,96,712,0,45,0.0,0,126.5,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77,77,0.6,1,2,883.5,11,1,80.31818181818181,9,0.2727272727272727,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4301,1971,35178.0,1,0,2013-01-10,10,23,1,13,2.0,2,18.0,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,54,1.46,1,2,59.0,4,1,14.75,8,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1940,1986,25252.0,1,0,2013-07-12,26,1,3,4,2.0,2,6.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,39,0.96,1,2,18.0,3,0,6.0,9,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1272,1965,55250.0,0,1,2012-10-21,49,664,58,83,32.0,0,66.0,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60,60,1.69,1,2,903.0,22,0,41.04545454545455,12,0.18181818181818182,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1388,1975,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,50,1.35,1,2,112.0,6,0,18.666666666666668,8,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1044,1953,58398.0,0,0,2013-05-14,44,299,5,201,21.0,21,49.0,3,5,4,8,4,0,0,0,0,0,0,3,11,0,72,72,1.13,0,1,596.0,17,0,35.05882352941177,9,0.17647058823529413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6969,1982,50272.0,1,0,2013-08-07,75,99,13,66,43.0,8,4.0,3,4,1,5,7,0,0,0,0,0,0,3,11,0,43,43,0.89,1,2,233.0,10,0,23.3,11,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10479,1975,76618.0,0,0,2012-12-07,64,749,40,294,120.5,81,126.5,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50,50,1.56,0,1,1411.0,10,0,141.1,4,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3619,1960,87305.0,0,0,2012-09-23,19,345,25,501,63.0,81,80.0,1,5,3,8,2,0,0,1,0,0,0,3,11,1,65,65,1.76,0,1,1095.0,16,1,68.4375,7,0.0625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1715,1978,25851.0,1,0,2013-02-11,45,9,4,18,7.0,5,5.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,47,1.38,1,2,48.0,5,0,9.6,9,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10159,1970,58710.0,0,1,2013-03-31,77,440,81,368,0.0,81,126.5,6,11,5,9,6,0,0,0,0,0,0,3,11,0,55,55,1.25,1,2,1096.5,25,0,43.86,17,0.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1463,1958,45160.0,1,1,2014-03-29,9,8,2,5,3.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,67,0.25,2,3,21.0,3,0,7.0,8,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5114,1965,74806.0,0,1,2012-12-19,1,670,9,249,0.0,28,9.0,2,5,4,5,4,0,0,0,0,0,0,3,11,0,60,60,1.52,1,2,965.0,14,0,68.92857142857143,9,0.14285714285714285,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4990,1954,59111.0,0,0,2013-05-02,90,524,0,134,28.0,28,126.5,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71,71,1.16,0,1,840.5,20,0,42.025,18,0.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4329,1984,18988.0,1,0,2014-05-23,43,6,0,6,2.0,1,1.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,41,0.1,1,2,16.0,4,0,4.0,8,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10936,1965,72190.0,0,0,2013-02-13,79,597,81,556,120.5,81,126.5,1,5,6,4,3,0,0,0,0,0,0,3,11,0,60,60,1.37,0,1,1562.0,15,0,104.13333333333334,8,0.06666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4692,1976,7500.0,1,0,2012-08-01,19,7,0,12,13.0,7,32.0,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49,49,1.91,1,2,71.0,7,1,10.142857142857142,13,0.7142857142857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7212,1966,44794.0,0,1,2014-06-08,99,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,59,0.06,1,2,65.0,5,0,13.0,8,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6086,1955,80395.0,0,0,2013-11-23,62,445,25,556,80.0,76,48.0,1,6,5,12,2,0,0,0,1,0,0,3,11,0,70,70,0.6,0,1,1230.0,23,1,53.47826086956522,8,0.043478260869565216,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
437,1976,75012.0,0,0,2014-01-25,41,294,81,218,120.5,58,126.5,1,3,8,11,1,0,0,0,0,0,0,3,11,0,49,49,0.42,0,1,898.0,22,0,40.81818181818182,4,0.045454545454545456,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11171,1965,56962.0,2,1,2013-10-11,60,292,3,77,10.0,3,26.0,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,60,0.71,3,4,411.0,14,0,29.357142857142858,13,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
11101,1991,89891.0,0,0,2013-04-15,17,412,22,132,59.0,28,126.5,1,11,6,8,4,0,0,1,0,0,0,3,11,0,34,34,1.2,0,1,779.5,25,1,31.18,15,0.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5329,1949,35946.0,1,1,2013-09-27,24,8,0,3,0.0,0,0.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,76,76,0.75,2,3,11.0,3,0,3.6666666666666665,5,0.3333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
610,1953,53593.0,1,1,2012-08-07,60,349,4,78,6.0,0,43.0,8,7,2,6,8,0,0,0,0,0,0,3,11,0,72,72,1.89,2,3,480.0,15,0,32.0,15,0.5333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
