ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
4012,1972,Phd,Together,62220.0,0,1,2012-08-11,55,799,12,375,16.0,12,12.0,5,7,6,5,6,0,0,0,0,0,0,3,11,1,53,53,1.88,1,2,1226.0,18,0,68.11111111111111,13,0.2777777777777778,Web,Wine,Moderately Active
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895,10,101,13.0,0,126.5,5,3,4,8,8,0,0,0,0,0,0,3,11,0,61,61,0.77,1,2,1145.5,15,0,76.36666666666666,11,0.3333333333333333,Store,Wine,Highly Active
10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0.0,4,23.0,2,2,1,3,4,0,0,0,0,0,0,3,11,0,46,46,1.29,1,2,92.0,6,0,15.333333333333334,6,0.3333333333333333,Store,Wine,Highly Active
6488,1959,Phd,Married,38829.0,0,1,2014-04-06,86,76,0,7,0.0,0,16.0,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66,66,0.23,1,2,99.0,7,0,14.142857142857142,8,0.14285714285714285,Web,Wine,Inactive
10270,1981,2N Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12.0,5,11.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,44,44,0.74,1,2,66.0,6,0,11.0,10,0.3333333333333333,Web,Meat,Highly Active
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21.0,43,16.0,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,58,0.18,2,3,564.0,17,0,33.1764705882353,14,0.11764705882352941,Web,Wine,Moderately Active
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,81,391,120.5,67,40.0,1,6,4,10,3,0,0,0,0,0,0,3,11,0,37,37,0.67,0,1,1346.5,20,0,67.325,9,0.05,Store,Wine,Highly Active
7573,1978,Phd,Single,31626.0,1,0,2013-05-10,12,39,1,9,2.0,1,34.0,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47,47,1.14,1,2,86.0,5,1,17.2,9,0.2,Web,Wine,Highly Active
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46.0,17,126.5,1,2,11,5,1,0,0,0,0,0,0,3,11,0,73,73,0.1,0,1,732.5,18,0,40.69444444444444,3,0.05555555555555555,Catalog,Meat,Inactive
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4.0,0,59.0,3,3,2,4,6,0,0,0,0,0,0,3,11,0,70,70,1.17,1,2,242.0,9,0,26.88888888888889,9,0.3333333333333333,Store,Wine,Inactive
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587,51,556,120.5,0,86.0,1,3,6,7,2,0,0,0,0,0,0,3,11,0,48,48,1.8,0,1,1400.5,16,0,87.53125,5,0.0625,Store,Wine,Highly Active
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,81,291,120.5,81,121.0,1,11,5,12,6,0,0,0,0,0,0,3,11,0,38,38,1.81,0,1,1289.5,28,0,46.05357142857143,17,0.03571428571428571,Store,Wine,Highly Active
20,1965,2N Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29.0,15,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60,60,0.82,1,2,183.0,7,0,26.142857142857142,6,0.14285714285714285,Store,Gold,Inactive
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10.0,0,58.0,4,6,1,7,6,0,0,0,0,0,0,3,11,0,69,69,1.09,1,2,450.0,14,0,32.142857142857146,12,0.2857142857142857,Store,Wine,Moderately Active
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76.0,32,90.0,2,5,2,12,2,0,0,0,0,0,0,3,11,0,46,46,0.99,1,2,758.0,19,0,39.89473684210526,7,0.10526315789473684,Store,Meat,Highly Active
1915,1951,Phd,Married,78939.0,0,0,2013-12-12,57,794,81,243,120.5,0,126.5,1,8,5,6,3,0,0,0,0,0,0,3,11,0,74,74,0.54,0,1,1365.0,19,0,71.84210526315789,11,0.05263157894736842,Web,Wine,Moderately Active
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28.0,26,112.0,8,7,3,7,8,0,0,0,0,0,0,3,11,1,60,60,1.18,2,3,654.0,17,0,38.470588235294116,15,0.47058823529411764,Web,Wine,Highly Active
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3.0,4,12.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53,53,1.21,2,3,81.0,6,0,13.5,9,0.5,Store,Wine,Highly Active
4303,1957,Phd,Together,6835.0,0,1,2012-12-08,76,107,2,12,2.0,2,12.0,0,0,0,1,20,0,0,0,0,0,0,3,11,0,68,68,1.56,1,2,137.0,1,0,137.0,20,0.0,Store,Wine,Inactive
6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,86,13,0,3,0.0,0,0.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,72,72,1.31,2,3,16.0,3,0,5.333333333333333,8,0.3333333333333333,Store,Wine,Inactive
1072,1965,Phd,Single,40760.0,0,1,2013-08-30,64,70,0,17,0.0,0,6.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,60,60,0.83,1,2,93.0,6,0,15.5,8,0.3333333333333333,Store,Wine,Inactive
4964,1958,Phd,Together,74250.0,0,0,2014-01-26,90,680,11,392,75.0,0,0.0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,67,67,0.42,0,1,1158.0,17,0,68.11764705882354,3,0.058823529411764705,Catalog,Wine,Inactive
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0.0,1,4.0,2,1,0,3,3,0,0,0,0,0,0,3,11,0,70,70,0.53,2,3,43.0,4,0,10.75,4,0.5,Store,Wine,Inactive
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,120.5,81,126.5,2,6,9,5,2,0,0,0,0,0,0,3,11,0,54,54,0.79,1,2,1372.0,20,0,68.6,8,0.1,Catalog,Wine,Highly Active
3194,1974,Phd,Single,71466.0,0,0,2014-04-05,86,412,12,546,78.0,81,0.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,51,51,0.23,0,1,1129.0,18,0,62.72222222222222,5,0.05555555555555555,Store,Meat,Inactive
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,5,5,8.0,0,5.0,2,1,0,3,4,0,0,0,0,0,0,3,11,0,49,49,0.21,2,3,29.0,4,0,7.25,5,0.5,Store,Fish,Moderately Active
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4.0,1,9.0,1,1,1,2,7,0,0,0,0,0,0,3,11,0,55,55,0.13,1,2,25.0,4,0,6.25,8,0.25,Store,Gold,Moderately Active
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2.0,5,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,53,0.28,1,2,24.0,3,0,8.0,8,0.3333333333333333,Store,Meat,Highly Active
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6.0,6,3.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,53,1.03,1,2,38.0,4,0,9.5,9,0.25,Store,Meat,Moderately Active
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3.0,16,17.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,39,39,1.66,1,2,57.0,5,0,11.4,9,0.4,Store,Gold,Highly Active
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0.0,2,6.0,5,3,0,4,7,0,0,0,0,0,0,3,11,0,65,65,0.37,2,3,47.0,7,0,6.714285714285714,10,0.7142857142857143,Store,Meat,Inactive
6299,1968,Phd,Divorced,42564.0,0,1,2013-01-02,28,324,48,186,39.0,18,126.5,6,6,8,4,7,1,0,0,0,0,0,3,11,1,57,57,1.49,1,2,741.5,18,1,41.19444444444444,13,0.3333333333333333,Catalog,Wine,Highly Active
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25.0,4,126.5,6,7,1,8,7,1,0,0,0,0,0,3,11,0,47,47,0.08,1,2,616.5,16,1,38.53125,14,0.375,Store,Wine,Highly Active
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,27,71,13.0,3,34.0,4,7,1,5,9,0,0,0,0,0,0,3,11,0,49,49,1.8,1,2,377.0,13,0,29.0,16,0.3076923076923077,Web,Wine,Highly Active
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,81,556,80.0,76,61.0,1,3,6,4,2,0,0,0,0,0,0,3,11,0,80,80,1.45,0,1,1375.0,13,0,105.76923076923077,5,0.07692307692307693,Catalog,Meat,Moderately Active
10446,1957,Phd,Married,82017.0,0,0,2012-11-07,58,184,23,446,30.0,23,23.0,1,5,4,7,2,0,1,1,1,0,0,3,11,1,68,68,1.64,0,1,729.0,16,3,45.5625,7,0.0625,Store,Meat,Moderately Active
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12.0,2,13.0,1,2,0,3,7,1,0,0,0,0,0,3,11,0,75,75,0.94,0,1,50.0,5,1,10.0,9,0.2,Store,Gold,Moderately Active
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7.0,2,12.0,4,3,3,5,4,0,0,0,0,0,0,3,11,0,47,47,0.67,2,3,270.0,11,0,24.545454545454547,7,0.36363636363636365,Store,Wine,Moderately Active
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26.0,14,52.0,2,1,1,5,3,0,0,0,0,0,0,3,11,0,64,64,1.23,1,2,177.0,7,0,25.285714285714285,4,0.2857142857142857,Store,Gold,Inactive
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12.0,9,12.0,1,4,1,7,7,0,1,0,0,0,0,3,11,0,63,63,1.44,0,1,315.0,12,1,26.25,11,0.08333333333333333,Store,Wine,Moderately Active
6722,1954,Phd,Married,70421.0,0,1,2014-06-28,98,479,28,136,75.0,14,35.0,3,10,3,7,6,0,0,0,0,0,0,3,11,0,71,71,0.0,1,2,767.0,20,0,38.35,16,0.15,Web,Wine,Inactive
796,1965,2N Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46.0,8,126.5,3,11,4,8,8,0,0,0,0,0,0,3,11,0,60,60,1.68,1,2,1020.5,23,0,44.369565217391305,19,0.13043478260869565,Web,Wine,Highly Active
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,81,556,120.5,81,15.0,1,6,5,12,3,0,0,0,0,0,0,3,11,0,52,52,1.33,0,1,1480.5,23,0,64.3695652173913,9,0.043478260869565216,Store,Wine,Moderately Active
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12.0,2,5.0,3,4,0,3,8,0,0,0,0,0,0,3,11,0,57,57,0.54,1,2,60.0,7,0,8.571428571428571,12,0.42857142857142855,Web,Wine,Moderately Active
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36.0,27,16.0,4,4,4,9,4,0,0,0,0,0,0,3,11,0,55,55,0.54,1,2,573.0,17,0,33.705882352941174,8,0.23529411764705882,Store,Wine,Inactive
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2.0,1,8.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,69,1.26,2,3,41.0,4,0,10.25,6,0.25,Store,Wine,Inactive
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29.0,14,47.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,74,74,1.44,2,3,170.0,7,0,24.285714285714285,8,0.42857142857142855,Store,Gold,Inactive
9930,1944,Phd,Single,82716.0,0,0,2013-11-05,8,606,81,228,15.0,81,22.0,1,6,8,13,2,0,0,0,0,0,0,3,11,0,81,81,0.65,0,1,1033.0,27,0,38.25925925925926,8,0.037037037037037035,Store,Wine,Highly Active
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,120.5,58,29.0,3,2,8,12,8,0,1,0,1,1,0,3,11,1,67,67,1.23,0,1,1493.5,22,3,67.88636363636364,10,0.13636363636363635,Store,Wine,Inactive
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0.0,0,21.0,6,7,1,7,7,0,0,0,0,0,0,3,11,0,49,49,0.65,2,3,458.0,15,0,30.533333333333335,14,0.4,Web,Wine,Inactive
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2.0,7,0.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,54,54,0.27,1,2,63.0,5,0,12.6,3,0.2,Store,Wine,Inactive
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32.0,3,45.0,4,3,4,6,3,0,0,0,0,0,0,3,11,0,68,68,0.69,1,2,405.0,13,0,31.153846153846153,6,0.3076923076923077,Store,Wine,Highly Active
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23.0,17,126.5,7,3,2,8,8,0,1,0,0,0,0,3,11,0,53,53,1.27,2,3,1020.5,13,1,78.5,11,0.5384615384615384,Store,Wine,Inactive
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,120.5,81,94.0,2,5,9,6,2,0,0,0,0,0,0,3,11,0,53,53,1.23,1,2,1395.5,20,0,69.775,7,0.1,Catalog,Wine,Moderately Active
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3.0,16,32.0,1,1,1,2,6,0,0,0,0,0,0,3,11,0,44,44,0.7,0,1,72.0,4,0,18.0,7,0.25,Store,Gold,Highly Active
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6.0,1,10.0,2,2,0,3,8,0,0,0,0,0,0,3,11,1,53,53,1.19,1,2,48.0,5,0,9.6,10,0.4,Store,Meat,Highly Active
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,81,256,50.0,30,32.0,1,5,4,6,2,0,0,0,0,0,0,3,11,0,50,50,0.08,0,1,633.0,15,0,42.2,7,0.06666666666666667,Store,Meat,Highly Active
3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,0,239,90.0,69,69.0,6,5,7,9,4,0,0,0,0,0,0,3,11,0,70,70,1.4,1,2,860.0,21,0,40.95238095238095,9,0.2857142857142857,Store,Wine,Inactive
6303,1986,Phd,Together,91820.0,0,0,2013-11-23,72,410,73,556,76.0,81,30.0,0,5,5,12,1,0,0,0,0,0,0,3,11,0,39,39,0.6,0,1,1226.0,22,0,55.72727272727273,6,0.0,Store,Meat,Inactive
11176,1970,Phd,Together,65968.0,0,1,2014-05-12,12,376,9,83,19.0,4,4.0,2,5,4,7,3,0,0,0,0,0,0,3,11,0,55,55,0.13,1,2,495.0,16,0,30.9375,8,0.125,Store,Wine,Highly Active
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,2,4,2.0,1,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,49,49,0.3,2,3,20.0,3,0,6.666666666666667,7,0.3333333333333333,Store,Wine,Inactive
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51.0,81,68.0,3,10,2,4,9,0,0,0,0,0,0,3,11,0,71,71,1.59,0,1,494.0,16,0,30.875,19,0.1875,Web,Meat,Inactive
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0.0,7,57.0,1,9,2,9,5,0,0,0,0,0,0,3,11,0,53,53,0.25,1,2,769.0,20,0,38.45,14,0.05,Web,Wine,Moderately Active
7034,1978,2N Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13.0,6,12.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,47,47,0.82,1,2,55.0,5,0,11.0,10,0.4,Store,Fish,Moderately Active
9493,1980,Phd,Single,76412.0,0,0,2013-05-05,15,840,53,556,23.0,71,17.0,1,5,4,8,3,0,0,1,1,0,0,3,11,1,45,45,1.15,0,1,1560.0,17,2,91.76470588235294,8,0.058823529411764705,Store,Wine,Highly Active
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3.0,11,11.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,53,0.89,1,2,55.0,5,0,11.0,9,0.4,Store,Meat,Moderately Active
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7.0,0,37.0,1,7,3,7,5,0,0,0,0,1,0,3,11,1,64,64,0.04,0,1,577.0,17,1,33.94117647058823,12,0.058823529411764705,Web,Wine,Highly Active
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19.0,21,42.0,1,3,2,2,8,0,0,0,0,0,0,3,11,0,62,62,1.2,0,1,162.0,7,0,23.142857142857142,11,0.14285714285714285,Web,Meat,Inactive
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1224,38,287,50.0,57,33.0,1,5,10,4,6,0,1,1,1,1,0,3,11,1,66,66,1.1,1,2,1689.0,19,4,88.89473684210526,11,0.05263157894736842,Catalog,Wine,Inactive
5989,1959,2N Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,81,476,39.0,81,34.0,1,10,2,11,8,0,0,0,0,0,0,3,11,0,66,66,1.2,1,2,1463.0,23,0,63.608695652173914,18,0.043478260869565216,Store,Wine,Moderately Active
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1224,15,287,20.0,0,15.0,3,3,4,7,5,0,1,1,0,0,0,3,11,0,71,71,1.14,3,4,1561.0,14,2,111.5,8,0.21428571428571427,Store,Wine,Inactive
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2.0,1,2.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,63,63,1.46,3,4,36.0,4,0,9.0,9,0.5,Store,Wine,Inactive
2150,1958,Phd,Widow,80995.0,0,1,2013-05-11,83,860,28,409,73.0,56,56.0,1,8,9,4,4,0,0,0,0,0,0,3,11,0,67,67,1.13,1,2,1482.0,21,0,70.57142857142857,12,0.047619047619047616,Catalog,Wine,Inactive
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13.0,0,1.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,41,0.33,1,2,22.0,4,0,5.5,7,0.25,Store,Fish,Highly Active
4887,1976,Phd,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11.0,1,8.0,1,2,0,3,5,0,0,0,0,0,0,3,11,0,49,49,0.6,2,3,63.0,5,0,12.6,7,0.2,Store,Meat,Inactive
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7.0,5,126.5,1,6,4,7,6,0,0,0,0,0,0,3,11,0,33,33,1.8,0,1,661.5,17,0,38.911764705882355,12,0.058823529411764705,Store,Wine,Inactive
3321,1967,Phd,Together,56575.0,0,2,2013-05-05,42,421,5,90,0.0,16,10.0,3,7,3,7,5,0,0,0,0,0,0,3,11,0,58,58,1.15,2,3,542.0,17,0,31.88235294117647,12,0.17647058823529413,Web,Wine,Moderately Active
11003,1980,2N Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0.0,18,18.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,45,0.74,1,2,50.0,5,0,10.0,9,0.4,Store,Sweets,Highly Active
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2.0,1,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,58,58,1.37,2,3,39.0,4,0,9.75,9,0.5,Store,Wine,Inactive
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,81,274,46.0,81,126.5,5,6,5,12,3,0,0,0,0,0,0,3,11,0,69,69,1.25,1,2,944.5,23,0,41.06521739130435,9,0.21739130434782608,Store,Wine,Moderately Active
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0.0,6,82.0,2,6,1,5,7,0,0,0,0,0,0,3,11,0,53,53,1.18,1,2,385.0,12,0,32.083333333333336,13,0.16666666666666666,Web,Wine,Moderately Active
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,50,556,28.0,31,126.5,1,7,7,12,3,0,0,0,0,0,0,3,11,0,45,45,1.76,0,1,1354.5,26,0,52.09615384615385,10,0.038461538461538464,Store,Wine,Inactive
10856,1980,2N Cycle,Single,45889.0,0,1,2013-07-02,42,31,0,6,0.0,1,8.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,45,45,0.99,1,2,46.0,4,0,11.5,7,0.25,Store,Wine,Moderately Active
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7.0,17,126.5,2,7,6,5,5,1,0,0,0,0,0,3,11,0,48,48,0.27,1,2,716.5,18,1,39.80555555555556,12,0.1111111111111111,Web,Wine,Highly Active
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12.0,8,17.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,75,0.9,2,3,76.0,6,0,12.666666666666666,7,0.5,Store,Wine,Highly Active
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10.0,44,28.0,3,3,2,6,5,0,0,0,0,0,0,3,11,0,51,51,1.58,1,2,290.0,11,0,26.363636363636363,8,0.2727272727272727,Store,Wine,Inactive
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19.0,14,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,37,0.13,1,2,89.0,7,0,12.714285714285714,9,0.5714285714285714,Store,Meat,Highly Active
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16.0,3,7.0,4,4,0,3,9,0,0,0,0,0,0,3,11,0,44,44,1.63,1,2,70.0,7,0,10.0,13,0.5714285714285714,Web,Meat,Inactive
5332,1960,2N Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,120.5,35,54.0,1,3,6,7,1,0,0,0,0,0,0,3,11,0,65,65,0.92,0,1,1052.5,16,0,65.78125,4,0.0625,Store,Meat,Highly Active
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,74,556,97.0,55,126.5,1,5,6,7,2,1,0,1,0,1,0,3,11,1,55,55,0.46,0,1,1632.5,18,3,90.69444444444444,7,0.05555555555555555,Store,Wine,Moderately Active
10343,1991,2N Cycle,Single,61618.0,0,0,2012-09-29,27,605,81,399,0.0,45,126.5,2,3,6,8,3,0,0,0,0,0,0,3,11,0,34,34,1.75,0,1,1256.5,17,0,73.91176470588235,6,0.11764705882352941,Store,Wine,Highly Active
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0.0,7,63.0,3,7,5,8,5,0,0,0,0,0,0,3,11,0,69,69,1.51,1,2,764.0,20,0,38.2,12,0.15,Store,Wine,Moderately Active
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13.0,9,14.0,2,3,1,5,5,0,0,0,0,0,0,3,11,0,62,62,0.68,1,2,195.0,9,0,21.666666666666668,8,0.2222222222222222,Store,Wine,Inactive
10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,96,8,2,15,0.0,10,18.0,4,3,1,3,5,0,0,0,0,0,0,3,11,0,45,45,1.14,2,3,53.0,7,0,7.571428571428571,8,0.5714285714285714,Web,Gold,Inactive
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,2,25,7.0,0,110.0,2,5,3,3,6,0,0,0,0,0,0,3,11,0,51,51,1.04,1,2,368.0,11,0,33.45454545454545,11,0.18181818181818182,Web,Wine,Highly Active
9477,1954,Phd,Married,65324.0,0,1,2014-01-11,0,384,0,102,21.0,32,5.0,3,6,2,9,4,0,0,0,0,0,0,3,11,0,71,71,0.46,1,2,544.0,17,0,32.0,10,0.17647058823529413,Store,Wine,Highly Active
4856,1957,2N Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,556,120.5,81,63.0,1,7,7,10,3,1,0,0,1,0,0,3,11,0,68,68,1.64,0,1,1430.5,24,2,59.604166666666664,10,0.041666666666666664,Store,Wine,Moderately Active
7186,1966,Phd,Together,30843.0,1,1,2014-05-26,43,24,0,2,0.0,0,9.0,2,1,1,2,5,1,0,0,0,0,0,3,11,0,59,59,0.09,2,3,35.0,4,1,8.75,6,0.5,Store,Wine,Moderately Active
5794,1974,Phd,Married,46374.0,0,1,2014-03-17,1,408,0,21,0.0,0,17.0,3,7,1,7,8,0,1,0,1,0,0,3,11,1,51,51,0.28,1,2,446.0,15,2,29.733333333333334,15,0.2,Web,Wine,Highly Active
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,81,303,120.5,9,126.5,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46,46,1.24,1,2,905.0,24,0,37.708333333333336,17,0.2916666666666667,Store,Meat,Highly Active
4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,0,7,0.0,0,0.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,52,52,0.32,1,2,41.0,4,0,10.25,8,0.25,Store,Wine,Highly Active
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84.0,25,64.0,3,6,2,11,5,0,0,0,0,0,0,3,11,0,40,40,1.36,2,3,727.0,19,0,38.26315789473684,11,0.15789473684210525,Store,Wine,Inactive
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0.0,0,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,59,1.73,2,3,40.0,4,0,10.0,9,0.5,Store,Wine,Moderately Active
1031,1989,2N Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29.0,30,33.0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,36,36,1.15,0,1,1062.0,25,1,42.48,8,0.04,Store,Wine,Highly Active
4297,1969,Graduation,Together,23228.0,1,0,2014-01-26,71,13,2,18,6.0,1,0.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,56,56,0.42,1,2,40.0,5,0,8.0,10,0.4,Store,Meat,Inactive
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0.0,0,34.0,6,6,1,4,8,0,0,0,0,0,0,3,11,0,56,56,0.37,2,3,292.0,11,0,26.545454545454547,14,0.5454545454545454,Web,Wine,Moderately Active
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0,2,3,4.0,1,5.0,1,0,0,3,6,0,0,0,0,0,0,3,11,0,38,38,1.47,0,1,15.0,3,0,5.0,6,0.3333333333333333,Store,Gold,Inactive
4271,1989,2N Cycle,Together,38683.0,1,0,2012-10-04,80,46,35,69,84.0,41,66.0,6,4,1,6,7,0,0,0,0,0,0,3,11,0,36,36,1.73,1,2,341.0,11,0,31.0,11,0.5454545454545454,Store,Fish,Inactive
4120,1975,2N Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58.0,13,93.0,2,6,1,4,7,0,0,0,0,0,0,3,11,0,50,50,0.53,1,2,369.0,11,0,33.54545454545455,13,0.18181818181818182,Web,Gold,Inactive
